roll_number,question_paper_code,question_number,option_marked
10241,503,47,c
10241,503,48,a
10241,503,49,e
10241,503,50,a
10241,503,51,c
10241,503,52,c
10241,503,53,d
10241,503,54,a
10241,503,55,d
10241,503,56,d
10241,503,57,c
10241,503,58,d
10241,503,59,c
10241,503,60,a
10001,101,1,a
10001,101,2,e
10001,101,3,b
10001,101,4,b
10001,101,5,e
10001,101,6,c
10001,101,7,e
10001,101,8,c
10001,101,9,a
10001,101,10,c
10001,101,11,d
10001,101,12,b
10001,101,13,c
10001,101,14,b
10001,101,15,c
10001,101,16,c
10001,101,17,a
10001,101,18,e
10001,101,19,a
10001,101,20,b
10001,101,21,a
10001,101,22,d
10001,101,23,a
10001,101,24,c
10001,101,25,a
10001,101,26,e
10001,101,27,e
10001,101,28,a
10001,101,29,b
10001,101,30,a
10001,101,31,a
10001,101,32,d
10001,101,33,b
10001,101,34,b
10001,101,35,b
10001,101,36,e
10001,101,37,e
10001,101,38,d
10001,101,39,b
10001,101,40,b
10002,101,1,c
10002,101,2,a
10002,101,3,e
10002,101,4,b
10002,101,5,c
10002,101,6,a
10002,101,7,b
10002,101,8,b
10002,101,9,b
10002,101,10,a
10002,101,11,c
10002,101,12,a
10002,101,13,d
10002,101,14,d
10002,101,15,a
10002,101,16,a
10002,101,17,e
10002,101,18,d
10002,101,19,d
10002,101,20,d
10002,101,21,b
10002,101,22,d
10002,101,23,d
10002,101,24,b
10002,101,25,d
10002,101,26,b
10002,101,27,e
10002,101,28,b
10002,101,29,a
10002,101,30,e
10002,101,31,b
10002,101,32,d
10002,101,33,e
10002,101,34,d
10002,101,35,c
10002,101,36,b
10002,101,37,d
10002,101,38,a
10002,101,39,a
10002,101,40,b
10003,101,1,c
10003,101,2,c
10003,101,3,c
10003,101,4,b
10003,101,5,d
10003,101,6,e
10003,101,7,c
10003,101,8,e
10003,101,9,c
10003,101,10,b
10003,101,11,b
10003,101,12,d
10003,101,13,d
10003,101,14,e
10003,101,15,e
10003,101,16,b
10003,101,17,d
10003,101,18,e
10003,101,19,c
10003,101,20,e
10003,101,21,d
10003,101,22,c
10003,101,23,b
10003,101,24,a
10003,101,25,e
10003,101,26,c
10003,101,27,d
10003,101,28,b
10003,101,29,b
10003,101,30,c
10003,101,31,e
10003,101,32,c
10003,101,33,a
10003,101,34,d
10003,101,35,c
10003,101,36,c
10003,101,37,c
10003,101,38,d
10003,101,39,e
10003,101,40,c
10004,101,1,b
10004,101,2,e
10004,101,3,e
10004,101,4,e
10004,101,5,c
10004,101,6,b
10004,101,7,a
10004,101,8,a
10004,101,9,c
10004,101,10,c
10004,101,11,d
10004,101,12,a
10004,101,13,e
10004,101,14,b
10004,101,15,d
10004,101,16,b
10004,101,17,b
10004,101,18,e
10004,101,19,e
10004,101,20,d
10004,101,21,a
10004,101,22,e
10004,101,23,c
10004,101,24,a
10004,101,25,b
10004,101,26,e
10004,101,27,d
10004,101,28,e
10004,101,29,c
10004,101,30,a
10004,101,31,a
10004,101,32,b
10004,101,33,e
10004,101,34,a
10004,101,35,a
10004,101,36,c
10004,101,37,b
10004,101,38,c
10004,101,39,d
10004,101,40,e
10005,101,1,d
10005,101,2,e
10005,101,3,d
10005,101,4,c
10005,101,5,a
10005,101,6,a
10005,101,7,c
10005,101,8,c
10005,101,9,c
10005,101,10,c
10005,101,11,d
10005,101,12,d
10005,101,13,e
10005,101,14,b
10005,101,15,c
10005,101,16,c
10005,101,17,a
10005,101,18,e
10005,101,19,d
10005,101,20,e
10005,101,21,e
10005,101,22,d
10005,101,23,d
10005,101,24,d
10005,101,25,b
10005,101,26,d
10005,101,27,d
10005,101,28,a
10005,101,29,e
10005,101,30,a
10005,101,31,e
10005,101,32,d
10005,101,33,d
10005,101,34,b
10005,101,35,a
10005,101,36,a
10005,101,37,b
10005,101,38,d
10005,101,39,c
10005,101,40,b
10006,101,1,e
10006,101,2,e
10006,101,3,c
10006,101,4,e
10006,101,5,d
10006,101,6,e
10006,101,7,e
10006,101,8,d
10006,101,9,e
10006,101,10,d
10006,101,11,c
10006,101,12,c
10006,101,13,c
10006,101,14,a
10006,101,15,a
10006,101,16,c
10006,101,17,d
10006,101,18,e
10006,101,19,a
10006,101,20,b
10006,101,21,a
10006,101,22,a
10006,101,23,b
10006,101,24,d
10006,101,25,e
10006,101,26,a
10006,101,27,a
10006,101,28,d
10006,101,29,c
10006,101,30,d
10006,101,31,c
10006,101,32,c
10006,101,33,b
10006,101,34,b
10006,101,35,d
10006,101,36,d
10006,101,37,d
10006,101,38,d
10006,101,39,d
10006,101,40,b
10007,101,1,b
10007,101,2,b
10007,101,3,b
10007,101,4,a
10007,101,5,e
10007,101,6,c
10007,101,7,a
10007,101,8,c
10007,101,9,c
10007,101,10,b
10007,101,11,e
10007,101,12,b
10007,101,13,a
10007,101,14,c
10007,101,15,d
10007,101,16,d
10007,101,17,b
10007,101,18,c
10007,101,19,b
10007,101,20,e
10007,101,21,c
10007,101,22,a
10007,101,23,d
10007,101,24,d
10007,101,25,b
10007,101,26,a
10007,101,27,a
10007,101,28,e
10007,101,29,e
10007,101,30,a
10007,101,31,d
10007,101,32,b
10007,101,33,c
10007,101,34,c
10007,101,35,e
10007,101,36,d
10007,101,37,d
10007,101,38,e
10007,101,39,d
10007,101,40,c
10008,101,1,c
10008,101,2,b
10008,101,3,c
10008,101,4,c
10008,101,5,d
10008,101,6,c
10008,101,7,e
10008,101,8,c
10008,101,9,e
10008,101,10,d
10008,101,11,b
10008,101,12,a
10008,101,13,b
10008,101,14,c
10008,101,15,d
10008,101,16,e
10008,101,17,c
10008,101,18,a
10008,101,19,c
10008,101,20,d
10008,101,21,b
10008,101,22,d
10008,101,23,a
10008,101,24,d
10008,101,25,d
10008,101,26,e
10008,101,27,d
10008,101,28,a
10008,101,29,d
10008,101,30,b
10008,101,31,c
10008,101,32,e
10008,101,33,d
10008,101,34,b
10008,101,35,a
10008,101,36,e
10008,101,37,c
10008,101,38,d
10008,101,39,c
10008,101,40,a
10009,101,1,a
10009,101,2,c
10009,101,3,e
10009,101,4,d
10009,101,5,b
10009,101,6,b
10009,101,7,c
10009,101,8,b
10009,101,9,b
10009,101,10,a
10009,101,11,e
10009,101,12,d
10009,101,13,d
10009,101,14,d
10009,101,15,e
10009,101,16,a
10009,101,17,c
10009,101,18,e
10009,101,19,d
10009,101,20,a
10009,101,21,c
10009,101,22,d
10009,101,23,e
10009,101,24,c
10009,101,25,d
10009,101,26,c
10009,101,27,d
10009,101,28,e
10009,101,29,b
10009,101,30,c
10009,101,31,b
10009,101,32,d
10009,101,33,c
10009,101,34,c
10009,101,35,d
10009,101,36,a
10009,101,37,c
10009,101,38,e
10009,101,39,d
10009,101,40,b
10010,101,1,b
10010,101,2,b
10010,101,3,e
10010,101,4,e
10010,101,5,c
10010,101,6,b
10010,101,7,e
10010,101,8,e
10010,101,9,a
10010,101,10,c
10010,101,11,c
10010,101,12,e
10010,101,13,b
10010,101,14,b
10010,101,15,e
10010,101,16,c
10010,101,17,d
10010,101,18,e
10010,101,19,b
10010,101,20,a
10010,101,21,a
10010,101,22,a
10010,101,23,e
10010,101,24,c
10010,101,25,e
10010,101,26,d
10010,101,27,b
10010,101,28,c
10010,101,29,a
10010,101,30,e
10010,101,31,e
10010,101,32,a
10010,101,33,c
10010,101,34,e
10010,101,35,c
10010,101,36,b
10010,101,37,b
10010,101,38,e
10010,101,39,e
10010,101,40,a
10011,101,1,a
10011,101,2,d
10011,101,3,b
10011,101,4,b
10011,101,5,d
10011,101,6,a
10011,101,7,e
10011,101,8,d
10011,101,9,c
10011,101,10,e
10011,101,11,b
10011,101,12,c
10011,101,13,b
10011,101,14,c
10011,101,15,b
10011,101,16,a
10011,101,17,a
10011,101,18,d
10011,101,19,a
10011,101,20,d
10011,101,21,e
10011,101,22,a
10011,101,23,b
10011,101,24,b
10011,101,25,b
10011,101,26,e
10011,101,27,c
10011,101,28,e
10011,101,29,b
10011,101,30,a
10011,101,31,a
10011,101,32,a
10011,101,33,a
10011,101,34,e
10011,101,35,d
10011,101,36,a
10011,101,37,c
10011,101,38,c
10011,101,39,a
10011,101,40,b
10012,101,1,d
10012,101,2,b
10012,101,3,a
10012,101,4,e
10012,101,5,c
10012,101,6,c
10012,101,7,c
10012,101,8,a
10012,101,9,d
10012,101,10,b
10012,101,11,a
10012,101,12,c
10012,101,13,c
10012,101,14,c
10012,101,15,a
10012,101,16,a
10012,101,17,a
10012,101,18,b
10012,101,19,d
10012,101,20,b
10012,101,21,b
10012,101,22,b
10012,101,23,e
10012,101,24,a
10012,101,25,b
10012,101,26,b
10012,101,27,a
10012,101,28,e
10012,101,29,e
10012,101,30,e
10012,101,31,c
10012,101,32,e
10012,101,33,a
10012,101,34,a
10012,101,35,b
10012,101,36,e
10012,101,37,b
10012,101,38,c
10012,101,39,c
10012,101,40,b
10013,101,1,a
10013,101,2,b
10013,101,3,d
10013,101,4,d
10013,101,5,c
10013,101,6,c
10013,101,7,c
10013,101,8,a
10013,101,9,d
10013,101,10,c
10013,101,11,c
10013,101,12,d
10013,101,13,e
10013,101,14,a
10013,101,15,d
10013,101,16,d
10013,101,17,a
10013,101,18,e
10013,101,19,c
10013,101,20,e
10013,101,21,a
10013,101,22,b
10013,101,23,b
10013,101,24,c
10013,101,25,b
10013,101,26,c
10013,101,27,a
10013,101,28,a
10013,101,29,e
10013,101,30,a
10013,101,31,a
10013,101,32,d
10013,101,33,a
10013,101,34,e
10013,101,35,b
10013,101,36,d
10013,101,37,d
10013,101,38,e
10013,101,39,b
10013,101,40,a
10014,101,1,c
10014,101,2,b
10014,101,3,c
10014,101,4,a
10014,101,5,e
10014,101,6,b
10014,101,7,d
10014,101,8,a
10014,101,9,c
10014,101,10,d
10014,101,11,d
10014,101,12,e
10014,101,13,e
10014,101,14,e
10014,101,15,d
10014,101,16,a
10014,101,17,e
10014,101,18,a
10014,101,19,a
10014,101,20,c
10014,101,21,c
10014,101,22,b
10014,101,23,e
10014,101,24,c
10014,101,25,b
10014,101,26,d
10014,101,27,e
10014,101,28,c
10014,101,29,c
10014,101,30,c
10014,101,31,d
10014,101,32,d
10014,101,33,b
10014,101,34,c
10014,101,35,a
10014,101,36,b
10014,101,37,b
10014,101,38,c
10014,101,39,b
10014,101,40,a
10015,101,1,d
10015,101,2,c
10015,101,3,b
10015,101,4,d
10015,101,5,a
10015,101,6,d
10015,101,7,a
10015,101,8,c
10015,101,9,b
10015,101,10,e
10015,101,11,a
10015,101,12,a
10015,101,13,d
10015,101,14,b
10015,101,15,a
10015,101,16,a
10015,101,17,d
10015,101,18,d
10015,101,19,b
10015,101,20,d
10015,101,21,d
10015,101,22,d
10015,101,23,e
10015,101,24,a
10015,101,25,b
10015,101,26,c
10015,101,27,a
10015,101,28,e
10015,101,29,b
10015,101,30,b
10015,101,31,a
10015,101,32,d
10015,101,33,b
10015,101,34,e
10015,101,35,c
10015,101,36,c
10015,101,37,b
10015,101,38,b
10015,101,39,c
10015,101,40,e
10016,101,1,c
10016,101,2,e
10016,101,3,e
10016,101,4,a
10016,101,5,b
10016,101,6,a
10016,101,7,a
10016,101,8,b
10016,101,9,d
10016,101,10,b
10016,101,11,d
10016,101,12,a
10016,101,13,c
10016,101,14,a
10016,101,15,b
10016,101,16,a
10016,101,17,c
10016,101,18,d
10016,101,19,a
10016,101,20,c
10016,101,21,e
10016,101,22,e
10016,101,23,c
10016,101,24,e
10016,101,25,c
10016,101,26,c
10016,101,27,e
10016,101,28,a
10016,101,29,b
10016,101,30,b
10016,101,31,b
10016,101,32,a
10016,101,33,d
10016,101,34,c
10016,101,35,c
10016,101,36,c
10016,101,37,b
10016,101,38,c
10016,101,39,e
10016,101,40,b
10017,101,1,c
10017,101,2,d
10017,101,3,d
10017,101,4,d
10017,101,5,e
10017,101,6,e
10017,101,7,b
10017,101,8,d
10017,101,9,b
10017,101,10,c
10017,101,11,a
10017,101,12,a
10017,101,13,c
10017,101,14,d
10017,101,15,b
10017,101,16,e
10017,101,17,b
10017,101,18,b
10017,101,19,a
10017,101,20,a
10017,101,21,c
10017,101,22,d
10017,101,23,d
10017,101,24,d
10017,101,25,a
10017,101,26,e
10017,101,27,e
10017,101,28,a
10017,101,29,d
10017,101,30,d
10017,101,31,b
10017,101,32,d
10017,101,33,b
10017,101,34,a
10017,101,35,c
10017,101,36,d
10017,101,37,c
10017,101,38,b
10017,101,39,b
10017,101,40,d
10018,101,1,a
10018,101,2,a
10018,101,3,c
10018,101,4,c
10018,101,5,e
10018,101,6,b
10018,101,7,c
10018,101,8,e
10018,101,9,a
10018,101,10,e
10018,101,11,e
10018,101,12,b
10018,101,13,d
10018,101,14,a
10018,101,15,b
10018,101,16,d
10018,101,17,e
10018,101,18,d
10018,101,19,e
10018,101,20,c
10018,101,21,b
10018,101,22,d
10018,101,23,c
10018,101,24,e
10018,101,25,d
10018,101,26,a
10018,101,27,c
10018,101,28,c
10018,101,29,c
10018,101,30,e
10018,101,31,b
10018,101,32,e
10018,101,33,e
10018,101,34,c
10018,101,35,b
10018,101,36,a
10018,101,37,d
10018,101,38,e
10018,101,39,c
10018,101,40,c
10019,101,1,b
10019,101,2,d
10019,101,3,a
10019,101,4,b
10019,101,5,e
10019,101,6,b
10019,101,7,b
10019,101,8,b
10019,101,9,a
10019,101,10,d
10019,101,11,b
10019,101,12,e
10019,101,13,e
10019,101,14,d
10019,101,15,b
10019,101,16,c
10019,101,17,b
10019,101,18,b
10019,101,19,d
10019,101,20,c
10019,101,21,c
10019,101,22,d
10019,101,23,e
10019,101,24,c
10019,101,25,a
10019,101,26,b
10019,101,27,a
10019,101,28,e
10019,101,29,e
10019,101,30,b
10019,101,31,c
10019,101,32,c
10019,101,33,e
10019,101,34,c
10019,101,35,a
10019,101,36,e
10019,101,37,e
10019,101,38,a
10019,101,39,e
10019,101,40,b
10020,101,1,d
10020,101,2,a
10020,101,3,e
10020,101,4,e
10020,101,5,a
10020,101,6,b
10020,101,7,b
10020,101,8,c
10020,101,9,c
10020,101,10,b
10020,101,11,b
10020,101,12,e
10020,101,13,c
10020,101,14,d
10020,101,15,c
10020,101,16,e
10020,101,17,e
10020,101,18,a
10020,101,19,d
10020,101,20,d
10020,101,21,a
10020,101,22,a
10020,101,23,d
10020,101,24,d
10020,101,25,d
10020,101,26,d
10020,101,27,d
10020,101,28,e
10020,101,29,b
10020,101,30,c
10020,101,31,a
10020,101,32,b
10020,101,33,a
10020,101,34,d
10020,101,35,a
10020,101,36,d
10020,101,37,b
10020,101,38,c
10020,101,39,b
10020,101,40,d
10021,101,1,e
10021,101,2,e
10021,101,3,a
10021,101,4,a
10021,101,5,a
10021,101,6,d
10021,101,7,b
10021,101,8,b
10021,101,9,e
10021,101,10,c
10021,101,11,c
10021,101,12,d
10021,101,13,e
10021,101,14,b
10021,101,15,e
10021,101,16,e
10021,101,17,d
10021,101,18,d
10021,101,19,c
10021,101,20,a
10021,101,21,b
10021,101,22,d
10021,101,23,e
10021,101,24,c
10021,101,25,c
10021,101,26,b
10021,101,27,e
10021,101,28,c
10021,101,29,d
10021,101,30,b
10021,101,31,b
10021,101,32,d
10021,101,33,e
10021,101,34,e
10021,101,35,b
10021,101,36,c
10021,101,37,a
10021,101,38,d
10021,101,39,a
10021,101,40,e
10022,101,1,d
10022,101,2,e
10022,101,3,e
10022,101,4,a
10022,101,5,d
10022,101,6,e
10022,101,7,d
10022,101,8,a
10022,101,9,b
10022,101,10,b
10022,101,11,e
10022,101,12,c
10022,101,13,d
10022,101,14,a
10022,101,15,b
10022,101,16,b
10022,101,17,d
10022,101,18,e
10022,101,19,c
10022,101,20,e
10022,101,21,e
10022,101,22,b
10022,101,23,a
10022,101,24,d
10022,101,25,c
10022,101,26,c
10022,101,27,b
10022,101,28,a
10022,101,29,a
10022,101,30,b
10022,101,31,c
10022,101,32,a
10022,101,33,a
10022,101,34,d
10022,101,35,e
10022,101,36,e
10022,101,37,e
10022,101,38,e
10022,101,39,c
10022,101,40,c
10023,101,1,b
10023,101,2,e
10023,101,3,d
10023,101,4,b
10023,101,5,b
10023,101,6,d
10023,101,7,a
10023,101,8,d
10023,101,9,e
10023,101,10,b
10023,101,11,d
10023,101,12,d
10023,101,13,d
10023,101,14,a
10023,101,15,a
10023,101,16,e
10023,101,17,c
10023,101,18,a
10023,101,19,a
10023,101,20,a
10023,101,21,d
10023,101,22,a
10023,101,23,a
10023,101,24,c
10023,101,25,d
10023,101,26,e
10023,101,27,d
10023,101,28,d
10023,101,29,b
10023,101,30,c
10023,101,31,a
10023,101,32,c
10023,101,33,b
10023,101,34,e
10023,101,35,a
10023,101,36,d
10023,101,37,b
10023,101,38,b
10023,101,39,c
10023,101,40,a
10024,101,1,a
10024,101,2,e
10024,101,3,b
10024,101,4,c
10024,101,5,d
10024,101,6,e
10024,101,7,e
10024,101,8,b
10024,101,9,b
10024,101,10,a
10024,101,11,e
10024,101,12,c
10024,101,13,c
10024,101,14,e
10024,101,15,c
10024,101,16,a
10024,101,17,a
10024,101,18,d
10024,101,19,a
10024,101,20,a
10024,101,21,c
10024,101,22,c
10024,101,23,a
10024,101,24,c
10024,101,25,e
10024,101,26,d
10024,101,27,a
10024,101,28,b
10024,101,29,c
10024,101,30,c
10024,101,31,d
10024,101,32,e
10024,101,33,e
10024,101,34,c
10024,101,35,e
10024,101,36,e
10024,101,37,c
10024,101,38,a
10024,101,39,b
10024,101,40,b
10025,101,1,e
10025,101,2,b
10025,101,3,b
10025,101,4,d
10025,101,5,d
10025,101,6,d
10025,101,7,d
10025,101,8,c
10025,101,9,b
10025,101,10,a
10025,101,11,d
10025,101,12,c
10025,101,13,a
10025,101,14,e
10025,101,15,b
10025,101,16,c
10025,101,17,a
10025,101,18,c
10025,101,19,e
10025,101,20,a
10025,101,21,d
10025,101,22,a
10025,101,23,b
10025,101,24,e
10025,101,25,e
10025,101,26,e
10025,101,27,e
10025,101,28,e
10025,101,29,b
10025,101,30,a
10025,101,31,e
10025,101,32,b
10025,101,33,b
10025,101,34,a
10025,101,35,b
10025,101,36,b
10025,101,37,b
10025,101,38,b
10025,101,39,c
10025,101,40,a
10026,101,1,a
10026,101,2,a
10026,101,3,e
10026,101,4,c
10026,101,5,c
10026,101,6,a
10026,101,7,d
10026,101,8,c
10026,101,9,e
10026,101,10,a
10026,101,11,a
10026,101,12,a
10026,101,13,c
10026,101,14,b
10026,101,15,a
10026,101,16,c
10026,101,17,a
10026,101,18,b
10026,101,19,b
10026,101,20,c
10026,101,21,b
10026,101,22,e
10026,101,23,b
10026,101,24,b
10026,101,25,c
10026,101,26,c
10026,101,27,d
10026,101,28,b
10026,101,29,b
10026,101,30,b
10026,101,31,d
10026,101,32,d
10026,101,33,c
10026,101,34,b
10026,101,35,e
10026,101,36,c
10026,101,37,d
10026,101,38,e
10026,101,39,c
10026,101,40,b
10027,101,1,d
10027,101,2,e
10027,101,3,d
10027,101,4,c
10027,101,5,d
10027,101,6,a
10027,101,7,d
10027,101,8,c
10027,101,9,a
10027,101,10,e
10027,101,11,b
10027,101,12,e
10027,101,13,e
10027,101,14,e
10027,101,15,b
10027,101,16,b
10027,101,17,c
10027,101,18,d
10027,101,19,b
10027,101,20,c
10027,101,21,d
10027,101,22,b
10027,101,23,c
10027,101,24,e
10027,101,25,c
10027,101,26,d
10027,101,27,b
10027,101,28,e
10027,101,29,d
10027,101,30,a
10027,101,31,d
10027,101,32,e
10027,101,33,b
10027,101,34,d
10027,101,35,e
10027,101,36,c
10027,101,37,a
10027,101,38,e
10027,101,39,a
10027,101,40,e
10028,101,1,d
10028,101,2,b
10028,101,3,d
10028,101,4,a
10028,101,5,e
10028,101,6,d
10028,101,7,e
10028,101,8,a
10028,101,9,a
10028,101,10,d
10028,101,11,a
10028,101,12,c
10028,101,13,a
10028,101,14,e
10028,101,15,a
10028,101,16,c
10028,101,17,b
10028,101,18,e
10028,101,19,c
10028,101,20,d
10028,101,21,d
10028,101,22,c
10028,101,23,e
10028,101,24,e
10028,101,25,a
10028,101,26,d
10028,101,27,b
10028,101,28,c
10028,101,29,a
10028,101,30,d
10028,101,31,d
10028,101,32,a
10028,101,33,d
10028,101,34,a
10028,101,35,c
10028,101,36,a
10028,101,37,b
10028,101,38,b
10028,101,39,c
10028,101,40,c
10029,101,1,e
10029,101,2,d
10029,101,3,a
10029,101,4,b
10029,101,5,a
10029,101,6,a
10029,101,7,b
10029,101,8,d
10029,101,9,e
10029,101,10,b
10029,101,11,b
10029,101,12,e
10029,101,13,c
10029,101,14,b
10029,101,15,c
10029,101,16,d
10029,101,17,a
10029,101,18,e
10029,101,19,e
10029,101,20,c
10029,101,21,d
10029,101,22,e
10029,101,23,d
10029,101,24,a
10029,101,25,a
10029,101,26,e
10029,101,27,d
10029,101,28,d
10029,101,29,c
10029,101,30,b
10029,101,31,b
10029,101,32,a
10029,101,33,d
10029,101,34,d
10029,101,35,d
10029,101,36,e
10029,101,37,c
10029,101,38,d
10029,101,39,c
10029,101,40,b
10030,101,1,d
10030,101,2,b
10030,101,3,b
10030,101,4,c
10030,101,5,d
10030,101,6,a
10030,101,7,b
10030,101,8,e
10030,101,9,d
10030,101,10,c
10030,101,11,e
10030,101,12,e
10030,101,13,a
10030,101,14,c
10030,101,15,b
10030,101,16,e
10030,101,17,a
10030,101,18,b
10030,101,19,d
10030,101,20,e
10030,101,21,b
10030,101,22,e
10030,101,23,d
10030,101,24,e
10030,101,25,b
10030,101,26,a
10030,101,27,b
10030,101,28,a
10030,101,29,c
10030,101,30,a
10030,101,31,e
10030,101,32,c
10030,101,33,d
10030,101,34,d
10030,101,35,a
10030,101,36,c
10030,101,37,a
10030,101,38,a
10030,101,39,c
10030,101,40,a
10031,101,1,e
10031,101,2,d
10031,101,3,a
10031,101,4,b
10031,101,5,d
10031,101,6,a
10031,101,7,e
10031,101,8,d
10031,101,9,b
10031,101,10,d
10031,101,11,c
10031,101,12,d
10031,101,13,c
10031,101,14,b
10031,101,15,e
10031,101,16,b
10031,101,17,b
10031,101,18,e
10031,101,19,a
10031,101,20,b
10031,101,21,c
10031,101,22,c
10031,101,23,c
10031,101,24,b
10031,101,25,c
10031,101,26,e
10031,101,27,b
10031,101,28,d
10031,101,29,c
10031,101,30,e
10031,101,31,d
10031,101,32,a
10031,101,33,d
10031,101,34,c
10031,101,35,e
10031,101,36,d
10031,101,37,d
10031,101,38,b
10031,101,39,c
10031,101,40,d
10032,101,1,c
10032,101,2,b
10032,101,3,c
10032,101,4,b
10032,101,5,b
10032,101,6,d
10032,101,7,a
10032,101,8,b
10032,101,9,d
10032,101,10,a
10032,101,11,b
10032,101,12,e
10032,101,13,d
10032,101,14,b
10032,101,15,c
10032,101,16,a
10032,101,17,a
10032,101,18,c
10032,101,19,b
10032,101,20,b
10032,101,21,c
10032,101,22,c
10032,101,23,c
10032,101,24,b
10032,101,25,a
10032,101,26,c
10032,101,27,e
10032,101,28,b
10032,101,29,d
10032,101,30,c
10032,101,31,b
10032,101,32,d
10032,101,33,b
10032,101,34,d
10032,101,35,b
10032,101,36,c
10032,101,37,d
10032,101,38,c
10032,101,39,c
10032,101,40,e
10033,101,1,e
10033,101,2,b
10033,101,3,a
10033,101,4,d
10033,101,5,a
10033,101,6,b
10033,101,7,b
10033,101,8,e
10033,101,9,a
10033,101,10,e
10033,101,11,b
10033,101,12,e
10033,101,13,d
10033,101,14,b
10033,101,15,b
10033,101,16,b
10033,101,17,a
10033,101,18,e
10033,101,19,d
10033,101,20,e
10033,101,21,e
10033,101,22,a
10033,101,23,e
10033,101,24,c
10033,101,25,d
10033,101,26,b
10033,101,27,b
10033,101,28,c
10033,101,29,c
10033,101,30,b
10033,101,31,b
10033,101,32,d
10033,101,33,a
10033,101,34,d
10033,101,35,b
10033,101,36,e
10033,101,37,a
10033,101,38,c
10033,101,39,a
10033,101,40,a
10034,101,1,d
10034,101,2,c
10034,101,3,e
10034,101,4,d
10034,101,5,d
10034,101,6,c
10034,101,7,d
10034,101,8,c
10034,101,9,b
10034,101,10,b
10034,101,11,b
10034,101,12,c
10034,101,13,a
10034,101,14,c
10034,101,15,d
10034,101,16,b
10034,101,17,d
10034,101,18,a
10034,101,19,d
10034,101,20,e
10034,101,21,a
10034,101,22,e
10034,101,23,d
10034,101,24,d
10034,101,25,a
10034,101,26,d
10034,101,27,c
10034,101,28,e
10034,101,29,d
10034,101,30,d
10034,101,31,e
10034,101,32,a
10034,101,33,a
10034,101,34,e
10034,101,35,a
10034,101,36,d
10034,101,37,a
10034,101,38,b
10034,101,39,a
10034,101,40,c
10035,101,1,b
10035,101,2,b
10035,101,3,d
10035,101,4,c
10035,101,5,c
10035,101,6,d
10035,101,7,b
10035,101,8,e
10035,101,9,b
10035,101,10,d
10035,101,11,d
10035,101,12,d
10035,101,13,d
10035,101,14,c
10035,101,15,a
10035,101,16,e
10035,101,17,b
10035,101,18,d
10035,101,19,a
10035,101,20,d
10035,101,21,b
10035,101,22,a
10035,101,23,a
10035,101,24,a
10035,101,25,e
10035,101,26,a
10035,101,27,e
10035,101,28,b
10035,101,29,b
10035,101,30,e
10035,101,31,a
10035,101,32,b
10035,101,33,c
10035,101,34,c
10035,101,35,b
10035,101,36,c
10035,101,37,d
10035,101,38,d
10035,101,39,a
10035,101,40,d
10036,101,1,c
10036,101,2,b
10036,101,3,a
10036,101,4,c
10036,101,5,b
10036,101,6,e
10036,101,7,c
10036,101,8,c
10036,101,9,b
10036,101,10,b
10036,101,11,b
10036,101,12,c
10036,101,13,b
10036,101,14,c
10036,101,15,e
10036,101,16,b
10036,101,17,c
10036,101,18,e
10036,101,19,b
10036,101,20,c
10036,101,21,d
10036,101,22,b
10036,101,23,a
10036,101,24,a
10036,101,25,d
10036,101,26,b
10036,101,27,a
10036,101,28,d
10036,101,29,e
10036,101,30,e
10036,101,31,c
10036,101,32,e
10036,101,33,c
10036,101,34,a
10036,101,35,e
10036,101,36,b
10036,101,37,c
10036,101,38,e
10036,101,39,b
10036,101,40,d
10037,101,1,a
10037,101,2,b
10037,101,3,b
10037,101,4,e
10037,101,5,a
10037,101,6,e
10037,101,7,d
10037,101,8,c
10037,101,9,a
10037,101,10,b
10037,101,11,d
10037,101,12,e
10037,101,13,d
10037,101,14,d
10037,101,15,a
10037,101,16,e
10037,101,17,d
10037,101,18,b
10037,101,19,c
10037,101,20,d
10037,101,21,b
10037,101,22,a
10037,101,23,d
10037,101,24,d
10037,101,25,b
10037,101,26,d
10037,101,27,c
10037,101,28,a
10037,101,29,a
10037,101,30,b
10037,101,31,e
